"Estado","Semana_Epidemiologica","Anio","n","fecha","year","epiweek","month","normalized_year"
"YUCATÁN",46,2017,13,"2017-11-12",2017,46,11,2
"OAXACA",46,2017,44,"2017-11-12",2017,46,11,2
"NAYARIT",46,2017,53,"2017-11-12",2017,46,11,2
"TABASCO",46,2017,11,"2017-11-12",2017,46,11,2
"COAHUILA",46,2017,275,"2017-11-12",2017,46,11,2
"SINALOA",46,2017,127,"2017-11-12",2017,46,11,2
"COLIMA",46,2017,40,"2017-11-12",2017,46,11,2
"BAJA CALIFORNIA SUR",46,2017,32,"2017-11-12",2017,46,11,2
"QUERÉTARO",46,2017,18,"2017-11-12",2017,46,11,2
"BAJA CALIFORNIA",46,2017,0,"2017-11-12",2017,46,11,2
"CHIHUAHUA",46,2017,2,"2017-11-12",2017,46,11,2
"CAMPECHE",46,2017,6,"2017-11-12",2017,46,11,2
"AGUASCALIENTES",46,2017,1,"2017-11-12",2017,46,11,2
"CIUDAD DE MÉXICO",46,2017,6,"2017-11-12",2017,46,11,2
"TLAXCALA",46,2017,0,"2017-11-12",2017,46,11,2
"ZACATECAS",46,2017,3,"2017-11-12",2017,46,11,2
"CIUDAD DE MÉXICO",47,2017,3,"2017-11-19",2017,47,11,2
"CIUDAD DE MÉXICO",48,2017,4,"2017-11-26",2017,48,11,2
"CIUDAD DE MÉXICO",49,2017,1,"2017-12-03",2017,49,12,2
"MÉXICO",50,2017,10,"2017-12-10",2017,50,12,2
"QUINTANA ROO",50,2017,11,"2017-12-10",2017,50,12,2
"CIUDAD DE MÉXICO",50,2017,1,"2017-12-10",2017,50,12,2
"CIUDAD DE MÉXICO",51,2017,1,"2017-12-17",2017,51,12,2
"CIUDAD DE MÉXICO",52,2017,0,"2017-12-24",2017,52,12,2
"CIUDAD DE MÉXICO",1,2018,0,"2017-12-31",2018,1,12,3
"CIUDAD DE MÉXICO",2,2018,0,"2018-01-07",2018,2,1,3
"CIUDAD DE MÉXICO",3,2018,0,"2018-01-14",2018,3,1,3
"CIUDAD DE MÉXICO",4,2018,2,"2018-01-21",2018,4,1,3
"CIUDAD DE MÉXICO",5,2018,1,"2018-01-28",2018,5,1,3
"CIUDAD DE MÉXICO",6,2018,1,"2018-02-04",2018,6,2,3
"CIUDAD DE MÉXICO",7,2018,4,"2018-02-11",2018,7,2,3
"CIUDAD DE MÉXICO",8,2018,2,"2018-02-18",2018,8,2,3
"CIUDAD DE MÉXICO",9,2018,1,"2018-02-25",2018,9,2,3
"CIUDAD DE MÉXICO",10,2018,2,"2018-03-04",2018,10,3,3
"CIUDAD DE MÉXICO",11,2018,5,"2018-03-11",2018,11,3,3
"CIUDAD DE MÉXICO",12,2018,3,"2018-03-18",2018,12,3,3
"CIUDAD DE MÉXICO",13,2018,2,"2018-03-25",2018,13,3,3
"CIUDAD DE MÉXICO",14,2018,3,"2018-04-01",2018,14,4,3
"CIUDAD DE MÉXICO",15,2018,8,"2018-04-08",2018,15,4,3
"CIUDAD DE MÉXICO",16,2018,13,"2018-04-15",2018,16,4,3
"CIUDAD DE MÉXICO",17,2018,4,"2018-04-22",2018,17,4,3
"CIUDAD DE MÉXICO",18,2018,2,"2018-04-29",2018,18,4,3
"CIUDAD DE MÉXICO",19,2018,6,"2018-05-06",2018,19,5,3
"CIUDAD DE MÉXICO",20,2018,5,"2018-05-13",2018,20,5,3
"CIUDAD DE MÉXICO",21,2018,0,"2018-05-20",2018,21,5,3
"JALISCO",22,2018,83,"2018-05-27",2018,22,5,3
"QUINTANA ROO",22,2018,26,"2018-05-27",2018,22,5,3
"NAYARIT",22,2018,16,"2018-05-27",2018,22,5,3
"CIUDAD DE MÉXICO",22,2018,4,"2018-05-27",2018,22,5,3
"YUCATÁN",22,2018,25,"2018-05-27",2018,22,5,3
"CHIAPAS",23,2018,244,"2018-06-03",2018,23,6,3
"PUEBLA",23,2018,20,"2018-06-03",2018,23,6,3
"CIUDAD DE MÉXICO",23,2018,3,"2018-06-03",2018,23,6,3
"CIUDAD DE MÉXICO",24,2018,6,"2018-06-10",2018,24,6,3
"CIUDAD DE MÉXICO",25,2018,3,"2018-06-17",2018,25,6,3
"CIUDAD DE MÉXICO",26,2018,8,"2018-06-24",2018,26,6,3
"CIUDAD DE MÉXICO",27,2018,11,"2018-07-01",2018,27,7,3
"CIUDAD DE MÉXICO",28,2018,3,"2018-07-08",2018,28,7,3
"CIUDAD DE MÉXICO",29,2018,2,"2018-07-15",2018,29,7,3
"CIUDAD DE MÉXICO",30,2018,104,"2018-07-22",2018,30,7,3
"CIUDAD DE MÉXICO",31,2018,3,"2018-07-29",2018,31,7,3
"GUERRERO",32,2018,36,"2018-08-05",2018,32,8,3
"GUANAJUATO",32,2018,16,"2018-08-05",2018,32,8,3
"CIUDAD DE MÉXICO",32,2018,9,"2018-08-05",2018,32,8,3
"CIUDAD DE MÉXICO",33,2018,9,"2018-08-12",2018,33,8,3
"CIUDAD DE MÉXICO",34,2018,4,"2018-08-19",2018,34,8,3
"JALISCO",35,2018,399,"2018-08-26",2018,35,8,3
"MÉXICO",35,2018,26,"2018-08-26",2018,35,8,3
"CIUDAD DE MÉXICO",35,2018,2,"2018-08-26",2018,35,8,3
"CIUDAD DE MÉXICO",36,2018,0,"2018-09-02",2018,36,9,3
"CIUDAD DE MÉXICO",37,2018,0,"2018-09-09",2018,37,9,3
"JALISCO",38,2018,622,"2018-09-16",2018,38,9,3
"BAJA CALIFORNIA SUR",38,2018,100,"2018-09-16",2018,38,9,3
"CIUDAD DE MÉXICO",38,2018,5,"2018-09-16",2018,38,9,3
"CIUDAD DE MÉXICO",39,2018,13,"2018-09-23",2018,39,9,3
"CIUDAD DE MÉXICO",40,2018,6,"2018-09-30",2018,40,9,3
"CIUDAD DE MÉXICO",41,2018,0,"2018-10-07",2018,41,10,3
"CHIAPAS",42,2018,475,"2018-10-14",2018,42,10,3
"VERACRUZ",42,2018,1135,"2018-10-14",2018,42,10,3
"JALISCO",42,2018,868,"2018-10-14",2018,42,10,3
"SAN LUIS POTOSÍ",42,2018,169,"2018-10-14",2018,42,10,3
"NUEVO LEÓN",42,2018,751,"2018-10-14",2018,42,10,3
"MICHOACÁN",42,2018,91,"2018-10-14",2018,42,10,3
"OAXACA",42,2018,323,"2018-10-14",2018,42,10,3
"TAMAULIPAS",42,2018,91,"2018-10-14",2018,42,10,3
"BAJA CALIFORNIA SUR",42,2018,126,"2018-10-14",2018,42,10,3
"HIDALGO",42,2018,15,"2018-10-14",2018,42,10,3
"MÉXICO",42,2018,20,"2018-10-14",2018,42,10,3
"PUEBLA",42,2018,30,"2018-10-14",2018,42,10,3
"GUERRERO",42,2018,108,"2018-10-14",2018,42,10,3
"MORELOS",42,2018,69,"2018-10-14",2018,42,10,3
"QUINTANA ROO",42,2018,66,"2018-10-14",2018,42,10,3
"SINALOA",42,2018,167,"2018-10-14",2018,42,10,3
"COAHUILA",42,2018,90,"2018-10-14",2018,42,10,3
"COLIMA",42,2018,45,"2018-10-14",2018,42,10,3
"TABASCO",42,2018,73,"2018-10-14",2018,42,10,3
"NAYARIT",42,2018,42,"2018-10-14",2018,42,10,3
"GUANAJUATO",42,2018,20,"2018-10-14",2018,42,10,3
"SONORA",42,2018,131,"2018-10-14",2018,42,10,3
"DURANGO",42,2018,1,"2018-10-14",2018,42,10,3
"BAJA CALIFORNIA",42,2018,9,"2018-10-14",2018,42,10,3
"QUERÉTARO",42,2018,1,"2018-10-14",2018,42,10,3
"YUCATÁN",42,2018,47,"2018-10-14",2018,42,10,3
"ZACATECAS",42,2018,2,"2018-10-14",2018,42,10,3
"AGUASCALIENTES",42,2018,0,"2018-10-14",2018,42,10,3
"CAMPECHE",42,2018,8,"2018-10-14",2018,42,10,3
"CHIHUAHUA",42,2018,0,"2018-10-14",2018,42,10,3
"CIUDAD DE MÉXICO",42,2018,9,"2018-10-14",2018,42,10,3
"TLAXCALA",42,2018,0,"2018-10-14",2018,42,10,3
"GUANAJUATO",43,2018,23,"2018-10-21",2018,43,10,3
"QUERÉTARO",43,2018,0,"2018-10-21",2018,43,10,3
"CIUDAD DE MÉXICO",43,2018,3,"2018-10-21",2018,43,10,3
"CIUDAD DE MÉXICO",44,2018,3,"2018-10-28",2018,44,10,3
"CIUDAD DE MÉXICO",45,2018,20,"2018-11-04",2018,45,11,3
"CIUDAD DE MÉXICO",47,2018,6,"2018-11-18",2018,47,11,3
"MORELOS",48,2018,34,"2018-11-25",2018,48,11,3
"CIUDAD DE MÉXICO",48,2018,2,"2018-11-25",2018,48,11,3
"CIUDAD DE MÉXICO",49,2018,4,"2018-12-02",2018,49,12,3
"QUINTANA ROO",50,2018,1531,"2018-12-09",2018,50,12,3
"MÉXICO",50,2018,728,"2018-12-09",2018,50,12,3
"CIUDAD DE MÉXICO",50,2018,1,"2018-12-09",2018,50,12,3
"CIUDAD DE MÉXICO",51,2018,0,"2018-12-16",2018,51,12,3
"CIUDAD DE MÉXICO",52,2018,2,"2018-12-23",2018,52,12,3
"MÉXICO",2,2019,0,"2019-01-06",2019,2,1,4
"MICHOACÁN",2,2019,26,"2019-01-06",2019,2,1,4
"NUEVO LEÓN",2,2019,12,"2019-01-06",2019,2,1,4
"QUERÉTARO",2,2019,1,"2019-01-06",2019,2,1,4
"SAN LUIS POTOSÍ",2,2019,2,"2019-01-06",2019,2,1,4
"YUCATÁN",2,2019,7,"2019-01-06",2019,2,1,4
"HIDALGO",6,2019,3,"2019-02-03",2019,6,2,4
"SAN LUIS POTOSÍ",12,2019,14,"2019-03-17",2019,12,3,4
"NUEVO LEÓN",12,2019,14,"2019-03-17",2019,12,3,4
"QUINTANA ROO",22,2019,1252,"2019-05-26",2019,22,5,4
"JALISCO",22,2019,2359,"2019-05-26",2019,22,5,4
"NAYARIT",22,2019,306,"2019-05-26",2019,22,5,4
"YUCATÁN",22,2019,434,"2019-05-26",2019,22,5,4
"CHIAPAS",23,2019,2824,"2019-06-02",2019,23,6,4
"PUEBLA",23,2019,246,"2019-06-02",2019,23,6,4
"MORELOS",24,2019,82,"2019-06-09",2019,24,6,4
"GUANAJUATO",25,2019,29,"2019-06-16",2019,25,6,4
"HIDALGO",30,2019,18,"2019-07-21",2019,30,7,4
"GUERRERO",32,2019,2964,"2019-08-04",2019,32,8,4
"GUANAJUATO",32,2019,464,"2019-08-04",2019,32,8,4
"MICHOACÁN",34,2019,197,"2019-08-18",2019,34,8,4
"NAYARIT",34,2019,45,"2019-08-18",2019,34,8,4
"JALISCO",35,2019,10350,"2019-08-25",2019,35,8,4
"MÉXICO",35,2019,423,"2019-08-25",2019,35,8,4
"GUANAJUATO",43,2019,1135,"2019-10-20",2019,43,10,4
"QUERÉTARO",43,2019,130,"2019-10-20",2019,43,10,4
"SAN LUIS POTOSÍ",46,2019,8411,"2019-11-10",2019,46,11,4
"QUERÉTARO",46,2019,173,"2019-11-10",2019,46,11,4
"MORELOS",48,2019,10291,"2019-11-24",2019,48,11,4
"JALISCO",49,2019,1435,"2019-12-01",2019,49,12,4
"VERACRUZ",49,2019,1028,"2019-12-01",2019,49,12,4
"CHIAPAS",49,2019,234,"2019-12-01",2019,49,12,4
"QUINTANA ROO",49,2019,470,"2019-12-01",2019,49,12,4
"OAXACA",49,2019,386,"2019-12-01",2019,49,12,4
"PUEBLA",49,2019,101,"2019-12-01",2019,49,12,4
"SAN LUIS POTOSÍ",49,2019,269,"2019-12-01",2019,49,12,4
"MORELOS",49,2019,395,"2019-12-01",2019,49,12,4
"MICHOACÁN",49,2019,149,"2019-12-01",2019,49,12,4
"HIDALGO",49,2019,70,"2019-12-01",2019,49,12,4
"TABASCO",49,2019,248,"2019-12-01",2019,49,12,4
"GUERRERO",49,2019,400,"2019-12-01",2019,49,12,4
"NAYARIT",49,2019,324,"2019-12-01",2019,49,12,4
"NUEVO LEÓN",49,2019,64,"2019-12-01",2019,49,12,4
"YUCATÁN",49,2019,169,"2019-12-01",2019,49,12,4
"SONORA",49,2019,110,"2019-12-01",2019,49,12,4
"TAMAULIPAS",49,2019,416,"2019-12-01",2019,49,12,4
"COLIMA",49,2019,106,"2019-12-01",2019,49,12,4
"GUANAJUATO",49,2019,63,"2019-12-01",2019,49,12,4
"SINALOA",49,2019,89,"2019-12-01",2019,49,12,4
"COAHUILA",49,2019,13,"2019-12-01",2019,49,12,4
"CAMPECHE",49,2019,100,"2019-12-01",2019,49,12,4
"BAJA CALIFORNIA SUR",49,2019,15,"2019-12-01",2019,49,12,4
"ZACATECAS",49,2019,5,"2019-12-01",2019,49,12,4
"MÉXICO",49,2019,19,"2019-12-01",2019,49,12,4
"DURANGO",49,2019,2,"2019-12-01",2019,49,12,4
"CHIHUAHUA",49,2019,0,"2019-12-01",2019,49,12,4
"QUERÉTARO",49,2019,11,"2019-12-01",2019,49,12,4
"AGUASCALIENTES",49,2019,1,"2019-12-01",2019,49,12,4
"BAJA CALIFORNIA",49,2019,2,"2019-12-01",2019,49,12,4
"CIUDAD DE MÉXICO",49,2019,4,"2019-12-01",2019,49,12,4
"TLAXCALA",49,2019,0,"2019-12-01",2019,49,12,4
"BAJA CALIFORNIA",1,2020,2,"2019-12-29",2020,1,12,5
"BAJA CALIFORNIA SUR",1,2020,4,"2019-12-29",2020,1,12,5
"CAMPECHE",1,2020,24,"2019-12-29",2020,1,12,5
"CHIAPAS",1,2020,34,"2019-12-29",2020,1,12,5
"CHIHUAHUA",1,2020,1,"2019-12-29",2020,1,12,5
"CIUDAD DE MÉXICO",1,2020,4,"2019-12-29",2020,1,12,5
"COAHUILA",1,2020,2,"2019-12-29",2020,1,12,5
"COLIMA",1,2020,20,"2019-12-29",2020,1,12,5
"GUANAJUATO",1,2020,4,"2019-12-29",2020,1,12,5
"GUERRERO",1,2020,93,"2019-12-29",2020,1,12,5
"HIDALGO",1,2020,3,"2019-12-29",2020,1,12,5
"JALISCO",1,2020,87,"2019-12-29",2020,1,12,5
"MICHOACÁN",1,2020,30,"2019-12-29",2020,1,12,5
"MORELOS",1,2020,21,"2019-12-29",2020,1,12,5
"MÉXICO",1,2020,6,"2019-12-29",2020,1,12,5
"NAYARIT",1,2020,39,"2019-12-29",2020,1,12,5
"NUEVO LEÓN",1,2020,3,"2019-12-29",2020,1,12,5
"OAXACA",1,2020,47,"2019-12-29",2020,1,12,5
"PUEBLA",1,2020,13,"2019-12-29",2020,1,12,5
"QUERÉTARO",1,2020,1,"2019-12-29",2020,1,12,5
"QUINTANA ROO",1,2020,82,"2019-12-29",2020,1,12,5
"SAN LUIS POTOSÍ",1,2020,34,"2019-12-29",2020,1,12,5
"SINALOA",1,2020,32,"2019-12-29",2020,1,12,5
"SONORA",1,2020,8,"2019-12-29",2020,1,12,5
"TABASCO",1,2020,81,"2019-12-29",2020,1,12,5
"TAMAULIPAS",1,2020,96,"2019-12-29",2020,1,12,5
"VERACRUZ",1,2020,186,"2019-12-29",2020,1,12,5
"YUCATÁN",1,2020,44,"2019-12-29",2020,1,12,5
"ZACATECAS",1,2020,1,"2019-12-29",2020,1,12,5
"BAJA CALIFORNIA",1,2021,1,"2021-01-03",2021,1,1,6
"BAJA CALIFORNIA SUR",1,2021,1,"2021-01-03",2021,1,1,6
"CAMPECHE",1,2021,1,"2021-01-03",2021,1,1,6
"CHIAPAS",1,2021,26,"2021-01-03",2021,1,1,6
"CIUDAD DE MÉXICO",1,2021,1,"2021-01-03",2021,1,1,6
"COAHUILA",1,2021,15,"2021-01-03",2021,1,1,6
"COLIMA",1,2021,29,"2021-01-03",2021,1,1,6
"GUERRERO",1,2021,40,"2021-01-03",2021,1,1,6
"JALISCO",1,2021,111,"2021-01-03",2021,1,1,6
"MICHOACÁN",1,2021,42,"2021-01-03",2021,1,1,6
"MORELOS",1,2021,13,"2021-01-03",2021,1,1,6
"MÉXICO",1,2021,2,"2021-01-03",2021,1,1,6
"NAYARIT",1,2021,18,"2021-01-03",2021,1,1,6
"NUEVO LEÓN",1,2021,18,"2021-01-03",2021,1,1,6
"OAXACA",1,2021,16,"2021-01-03",2021,1,1,6
"PUEBLA",1,2021,13,"2021-01-03",2021,1,1,6
"QUERÉTARO",1,2021,3,"2021-01-03",2021,1,1,6
"QUINTANA ROO",1,2021,20,"2021-01-03",2021,1,1,6
"SAN LUIS POTOSÍ",1,2021,14,"2021-01-03",2021,1,1,6
"SINALOA",1,2021,26,"2021-01-03",2021,1,1,6
"SONORA",1,2021,3,"2021-01-03",2021,1,1,6
"TABASCO",1,2021,4,"2021-01-03",2021,1,1,6
"TAMAULIPAS",1,2021,54,"2021-01-03",2021,1,1,6
"VERACRUZ",1,2021,33,"2021-01-03",2021,1,1,6
"YUCATÁN",1,2021,9,"2021-01-03",2021,1,1,6
"AGUASCALIENTES",1,2022,1,"2022-01-02",2022,1,1,7
"BAJA CALIFORNIA",1,2022,1,"2022-01-02",2022,1,1,7
"CAMPECHE",1,2022,2,"2022-01-02",2022,1,1,7
"CHIAPAS",1,2022,29,"2022-01-02",2022,1,1,7
"CIUDAD DE MÉXICO",1,2022,2,"2022-01-02",2022,1,1,7
"COLIMA",1,2022,5,"2022-01-02",2022,1,1,7
"GUANAJUATO",1,2022,1,"2022-01-02",2022,1,1,7
"GUERRERO",1,2022,14,"2022-01-02",2022,1,1,7
"JALISCO",1,2022,43,"2022-01-02",2022,1,1,7
"MICHOACÁN",1,2022,24,"2022-01-02",2022,1,1,7
"MORELOS",1,2022,22,"2022-01-02",2022,1,1,7
"MÉXICO",1,2022,3,"2022-01-02",2022,1,1,7
"NAYARIT",1,2022,5,"2022-01-02",2022,1,1,7
"NUEVO LEÓN",1,2022,3,"2022-01-02",2022,1,1,7
"OAXACA",1,2022,25,"2022-01-02",2022,1,1,7
"PUEBLA",1,2022,4,"2022-01-02",2022,1,1,7
"QUERÉTARO",1,2022,3,"2022-01-02",2022,1,1,7
"QUINTANA ROO",1,2022,13,"2022-01-02",2022,1,1,7
"SAN LUIS POTOSÍ",1,2022,2,"2022-01-02",2022,1,1,7
"SINALOA",1,2022,84,"2022-01-02",2022,1,1,7
"SONORA",1,2022,2,"2022-01-02",2022,1,1,7
"TABASCO",1,2022,15,"2022-01-02",2022,1,1,7
"TAMAULIPAS",1,2022,3,"2022-01-02",2022,1,1,7
"VERACRUZ",1,2022,42,"2022-01-02",2022,1,1,7
"YUCATÁN",1,2022,21,"2022-01-02",2022,1,1,7
"BAJA CALIFORNIA",1,2023,1,"2023-01-01",2023,1,1,8
"BAJA CALIFORNIA SUR",1,2023,16,"2023-01-01",2023,1,1,8
"CAMPECHE",1,2023,16,"2023-01-01",2023,1,1,8
"CHIAPAS",1,2023,26,"2023-01-01",2023,1,1,8
"CIUDAD DE MÉXICO",1,2023,1,"2023-01-01",2023,1,1,8
"COAHUILA",1,2023,8,"2023-01-01",2023,1,1,8
"COLIMA",1,2023,36,"2023-01-01",2023,1,1,8
"GUERRERO",1,2023,48,"2023-01-01",2023,1,1,8
"JALISCO",1,2023,13,"2023-01-01",2023,1,1,8
"MICHOACÁN",1,2023,11,"2023-01-01",2023,1,1,8
"MORELOS",1,2023,28,"2023-01-01",2023,1,1,8
"MÉXICO",1,2023,5,"2023-01-01",2023,1,1,8
"NAYARIT",1,2023,4,"2023-01-01",2023,1,1,8
"NUEVO LEÓN",1,2023,5,"2023-01-01",2023,1,1,8
"OAXACA",1,2023,69,"2023-01-01",2023,1,1,8
"PUEBLA",1,2023,8,"2023-01-01",2023,1,1,8
"QUINTANA ROO",1,2023,187,"2023-01-01",2023,1,1,8
"SAN LUIS POTOSÍ",1,2023,2,"2023-01-01",2023,1,1,8
"SINALOA",1,2023,24,"2023-01-01",2023,1,1,8
"SONORA",1,2023,9,"2023-01-01",2023,1,1,8
"TABASCO",1,2023,53,"2023-01-01",2023,1,1,8
"TAMAULIPAS",1,2023,7,"2023-01-01",2023,1,1,8
"VERACRUZ",1,2023,78,"2023-01-01",2023,1,1,8
"YUCATÁN",1,2023,102,"2023-01-01",2023,1,1,8
"AGUASCALIENTES",1,2024,1,"2023-12-31",2024,1,12,9
"BAJA CALIFORNIA",1,2024,3,"2023-12-31",2024,1,12,9
"BAJA CALIFORNIA SUR",1,2024,71,"2023-12-31",2024,1,12,9
"CAMPECHE",1,2024,144,"2023-12-31",2024,1,12,9
"CHIAPAS",1,2024,126,"2023-12-31",2024,1,12,9
"CHIHUAHUA",1,2024,1,"2023-12-31",2024,1,12,9
"CIUDAD DE MÉXICO",1,2024,31,"2023-12-31",2024,1,12,9
"COAHUILA",1,2024,1,"2023-12-31",2024,1,12,9
"COLIMA",1,2024,157,"2023-12-31",2024,1,12,9
"DURANGO",1,2024,3,"2023-12-31",2024,1,12,9
"GUANAJUATO",1,2024,15,"2023-12-31",2024,1,12,9
"GUERRERO",1,2024,1342,"2023-12-31",2024,1,12,9
"HIDALGO",1,2024,3,"2023-12-31",2024,1,12,9
"JALISCO",1,2024,50,"2023-12-31",2024,1,12,9
"MICHOACÁN",1,2024,60,"2023-12-31",2024,1,12,9
"MORELOS",1,2024,198,"2023-12-31",2024,1,12,9
"MÉXICO",1,2024,33,"2023-12-31",2024,1,12,9
"NAYARIT",1,2024,39,"2023-12-31",2024,1,12,9
"NUEVO LEÓN",1,2024,11,"2023-12-31",2024,1,12,9
"OAXACA",1,2024,157,"2023-12-31",2024,1,12,9
"PUEBLA",1,2024,32,"2023-12-31",2024,1,12,9
"QUERÉTARO",1,2024,9,"2023-12-31",2024,1,12,9
"QUINTANA ROO",1,2024,413,"2023-12-31",2024,1,12,9
"SAN LUIS POTOSÍ",1,2024,19,"2023-12-31",2024,1,12,9
"SINALOA",1,2024,38,"2023-12-31",2024,1,12,9
"SONORA",1,2024,4,"2023-12-31",2024,1,12,9
"TABASCO",1,2024,358,"2023-12-31",2024,1,12,9
"TAMAULIPAS",1,2024,20,"2023-12-31",2024,1,12,9
"TLAXCALA",1,2024,2,"2023-12-31",2024,1,12,9
"VERACRUZ",1,2024,205,"2023-12-31",2024,1,12,9
"YUCATÁN",1,2024,159,"2023-12-31",2024,1,12,9
"ZACATECAS",1,2024,1,"2023-12-31",2024,1,12,9
"BAJA CALIFORNIA",2,2020,2,"2020-01-05",2020,2,1,5
"BAJA CALIFORNIA SUR",2,2020,1,"2020-01-05",2020,2,1,5
"CAMPECHE",2,2020,41,"2020-01-05",2020,2,1,5
"CHIAPAS",2,2020,73,"2020-01-05",2020,2,1,5
"CHIHUAHUA",2,2020,4,"2020-01-05",2020,2,1,5
"CIUDAD DE MÉXICO",2,2020,6,"2020-01-05",2020,2,1,5
"COAHUILA",2,2020,2,"2020-01-05",2020,2,1,5
"COLIMA",2,2020,44,"2020-01-05",2020,2,1,5
"GUANAJUATO",2,2020,6,"2020-01-05",2020,2,1,5
"GUERRERO",2,2020,183,"2020-01-05",2020,2,1,5
"HIDALGO",2,2020,13,"2020-01-05",2020,2,1,5
"JALISCO",2,2020,162,"2020-01-05",2020,2,1,5
"MICHOACÁN",2,2020,63,"2020-01-05",2020,2,1,5
"MORELOS",2,2020,55,"2020-01-05",2020,2,1,5
"MÉXICO",2,2020,11,"2020-01-05",2020,2,1,5
"NAYARIT",2,2020,92,"2020-01-05",2020,2,1,5
"NUEVO LEÓN",2,2020,17,"2020-01-05",2020,2,1,5
"OAXACA",2,2020,102,"2020-01-05",2020,2,1,5
"PUEBLA",2,2020,21,"2020-01-05",2020,2,1,5
"QUERÉTARO",2,2020,5,"2020-01-05",2020,2,1,5
"QUINTANA ROO",2,2020,161,"2020-01-05",2020,2,1,5
"SAN LUIS POTOSÍ",2,2020,71,"2020-01-05",2020,2,1,5
"SINALOA",2,2020,43,"2020-01-05",2020,2,1,5
"SONORA",2,2020,9,"2020-01-05",2020,2,1,5
"TABASCO",2,2020,175,"2020-01-05",2020,2,1,5
"TAMAULIPAS",2,2020,200,"2020-01-05",2020,2,1,5
"VERACRUZ",2,2020,419,"2020-01-05",2020,2,1,5
"YUCATÁN",2,2020,66,"2020-01-05",2020,2,1,5
"BAJA CALIFORNIA SUR",2,2021,2,"2021-01-10",2021,2,1,6
"CAMPECHE",2,2021,1,"2021-01-10",2021,2,1,6
"CHIAPAS",2,2021,12,"2021-01-10",2021,2,1,6
"COAHUILA",2,2021,8,"2021-01-10",2021,2,1,6
"COLIMA",2,2021,42,"2021-01-10",2021,2,1,6
"GUANAJUATO",2,2021,1,"2021-01-10",2021,2,1,6
"GUERRERO",2,2021,32,"2021-01-10",2021,2,1,6
"HIDALGO",2,2021,1,"2021-01-10",2021,2,1,6
"JALISCO",2,2021,76,"2021-01-10",2021,2,1,6
"MICHOACÁN",2,2021,31,"2021-01-10",2021,2,1,6
"MORELOS",2,2021,7,"2021-01-10",2021,2,1,6
"MÉXICO",2,2021,4,"2021-01-10",2021,2,1,6
"NAYARIT",2,2021,14,"2021-01-10",2021,2,1,6
"NUEVO LEÓN",2,2021,13,"2021-01-10",2021,2,1,6
"OAXACA",2,2021,12,"2021-01-10",2021,2,1,6
"PUEBLA",2,2021,12,"2021-01-10",2021,2,1,6
"QUINTANA ROO",2,2021,11,"2021-01-10",2021,2,1,6
"SAN LUIS POTOSÍ",2,2021,6,"2021-01-10",2021,2,1,6
"SINALOA",2,2021,20,"2021-01-10",2021,2,1,6
"TABASCO",2,2021,10,"2021-01-10",2021,2,1,6
"TAMAULIPAS",2,2021,30,"2021-01-10",2021,2,1,6
"VERACRUZ",2,2021,18,"2021-01-10",2021,2,1,6
"YUCATÁN",2,2021,5,"2021-01-10",2021,2,1,6
"BAJA CALIFORNIA SUR",2,2022,2,"2022-01-09",2022,2,1,7
"CAMPECHE",2,2022,1,"2022-01-09",2022,2,1,7
"CHIAPAS",2,2022,31,"2022-01-09",2022,2,1,7
"COLIMA",2,2022,9,"2022-01-09",2022,2,1,7
"GUERRERO",2,2022,17,"2022-01-09",2022,2,1,7
"HIDALGO",2,2022,1,"2022-01-09",2022,2,1,7
"JALISCO",2,2022,24,"2022-01-09",2022,2,1,7
"MICHOACÁN",2,2022,23,"2022-01-09",2022,2,1,7
"MORELOS",2,2022,7,"2022-01-09",2022,2,1,7
"MÉXICO",2,2022,4,"2022-01-09",2022,2,1,7
"NAYARIT",2,2022,7,"2022-01-09",2022,2,1,7
"NUEVO LEÓN",2,2022,2,"2022-01-09",2022,2,1,7
"OAXACA",2,2022,30,"2022-01-09",2022,2,1,7
"PUEBLA",2,2022,1,"2022-01-09",2022,2,1,7
"QUERÉTARO",2,2022,1,"2022-01-09",2022,2,1,7
"QUINTANA ROO",2,2022,7,"2022-01-09",2022,2,1,7
"SINALOA",2,2022,63,"2022-01-09",2022,2,1,7
"SONORA",2,2022,2,"2022-01-09",2022,2,1,7
"TABASCO",2,2022,10,"2022-01-09",2022,2,1,7
"TAMAULIPAS",2,2022,4,"2022-01-09",2022,2,1,7
"VERACRUZ",2,2022,25,"2022-01-09",2022,2,1,7
"YUCATÁN",2,2022,5,"2022-01-09",2022,2,1,7
"AGUASCALIENTES",2,2023,1,"2023-01-08",2023,2,1,8
"BAJA CALIFORNIA SUR",2,2023,23,"2023-01-08",2023,2,1,8
"CAMPECHE",2,2023,24,"2023-01-08",2023,2,1,8
"CHIAPAS",2,2023,54,"2023-01-08",2023,2,1,8
"CIUDAD DE MÉXICO",2,2023,2,"2023-01-08",2023,2,1,8
"COAHUILA",2,2023,10,"2023-01-08",2023,2,1,8
"COLIMA",2,2023,25,"2023-01-08",2023,2,1,8
"DURANGO",2,2023,1,"2023-01-08",2023,2,1,8
"GUERRERO",2,2023,37,"2023-01-08",2023,2,1,8
"HIDALGO",2,2023,1,"2023-01-08",2023,2,1,8
"JALISCO",2,2023,22,"2023-01-08",2023,2,1,8
"MICHOACÁN",2,2023,22,"2023-01-08",2023,2,1,8
